crate,file,item_kind,item_name,outcome,gap_summary
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,PromotionDecisionMetadata,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize , Default) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,ProofGatePolicyMemento,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,ProofRunCanonicalizationError,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,ProofRunEnvelope,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,ProofRunHeader,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,ProofRunMemento,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,ProofRunMetadata,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize , Default) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,PropertyPolicyMemento,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,RealizationDesugaringMemento,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,RealizationPlanMemento,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,RealizationPost,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,RefusalMemento,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,RepresentationConstraint,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,ResolutionOption,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,RunMemento,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,RuntimeGuard,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,SignaturePolicyMemento,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,SlotDescriptor,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,SortMorphismEnvelope,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,SortMorphismHeader,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,SortMorphismMemento,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,SortMorphismMetadata,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize , Default) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,SourceLocator,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,SourceLocatorPoint,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,SourceLocatorSpan,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,StageReceipt,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,StageReceiptHeader,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,StageReceiptMetadata,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize , Default) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,ThresholdPolicyMemento,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,TransportGapMemento,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,VerdictBody,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,WitnessMemento,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,WitnessRef,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,impl TryFrom<&ConceptSiteMemento> for DomainClaim::Error,handles-partially-with-loss-record,impl-associated-type-not-lowered: impl associated type is ignored by type_decl lifter
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,impl TryFrom<NamespacedExtensionPolicyMementoWire> for NamespacedExtensionPolicyMemento::Error,handles-partially-with-loss-record,impl-associated-type-not-lowered: impl associated type is ignored by type_decl lifter
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,impl TryFrom<String> for CanonicalizationProfileKind::Error,handles-partially-with-loss-record,impl-associated-type-not-lowered: impl associated type is ignored by type_decl lifter
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,impl TryFrom<String> for CatalogKind::Error,handles-partially-with-loss-record,impl-associated-type-not-lowered: impl associated type is ignored by type_decl lifter
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,impl TryFrom<String> for OccurrenceKind::Error,handles-partially-with-loss-record,impl-associated-type-not-lowered: impl associated type is ignored by type_decl lifter
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,impl TryFrom<String> for PipelineKind::Error,handles-partially-with-loss-record,impl-associated-type-not-lowered: impl associated type is ignored by type_decl lifter
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,impl TryFrom<String> for UnsupportedEquivalencePolicy::Error,handles-partially-with-loss-record,impl-associated-type-not-lowered: impl associated type is ignored by type_decl lifter
sugar-proof-envelope,implementations/rust/sugar-proof-envelope/src/cbor.invariant.rs,fn,ctor1,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
sugar-proof-envelope,implementations/rust/sugar-proof-envelope/src/cbor.invariant.rs,fn,invariants,refuses-with-typed-reason,ffi-call: unsupported expression statement Expr::Call
sugar-proof-envelope,implementations/rust/sugar-proof-envelope/src/cbor.rs,enum,CborMajor,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , Copy) is not expanded or represented"
sugar-proof-envelope,implementations/rust/sugar-proof-envelope/src/cbor.rs,fn,cbor_append_head,refuses-with-typed-reason,let-binding: unsupported statement Stmt::Local
sugar-proof-envelope,implementations/rust/sugar-proof-envelope/src/cbor.rs,fn,cbor_encode_array_head,refuses-with-typed-reason,ffi-call: unsupported expression statement Expr::Call
sugar-proof-envelope,implementations/rust/sugar-proof-envelope/src/cbor.rs,fn,cbor_encode_bstr,refuses-with-typed-reason,ffi-call: unsupported expression statement Expr::Call
sugar-proof-envelope,implementations/rust/sugar-proof-envelope/src/cbor.rs,fn,cbor_encode_map_head,refuses-with-typed-reason,ffi-call: unsupported expression statement Expr::Call
sugar-proof-envelope,implementations/rust/sugar-proof-envelope/src/cbor.rs,fn,cbor_encode_tstr,refuses-with-typed-reason,ffi-call: unsupported expression statement Expr::Call
sugar-proof-envelope,implementations/rust/sugar-proof-envelope/src/cbor.rs,fn,cbor_encode_uint,refuses-with-typed-reason,ffi-call: unsupported expression statement Expr::Call
sugar-proof-envelope,implementations/rust/sugar-proof-envelope/src/cbor.rs,fn,tests::shortest_form_uint,refuses-with-typed-reason,let-binding: unsupported statement Stmt::Local
sugar-proof-envelope,implementations/rust/sugar-proof-envelope/src/cbor.rs,fn,tests::tstr_round_trip_head,refuses-with-typed-reason,let-binding: unsupported statement Stmt::Local
sugar-proof-envelope,implementations/rust/sugar-proof-envelope/src/cbor.rs,mod,tests,handles-fully,
sugar-proof-envelope,implementations/rust/sugar-proof-envelope/src/lib.rs,enum,ProofEnvelopeError,handles-partially-with-loss-record,"procedural-macro: derive(Debug , thiserror :: Error) is not expanded or represented"
sugar-proof-envelope,implementations/rust/sugar-proof-envelope/src/lib.rs,mod,cbor,handles-fully,
sugar-proof-envelope,implementations/rust/sugar-proof-envelope/src/lib.rs,mod,proof,handles-fully,
sugar-proof-envelope,implementations/rust/sugar-proof-envelope/src/lib.rs,mod,sign,handles-fully,
sugar-proof-envelope,implementations/rust/sugar-proof-envelope/src/proof.invariant.rs,fn,ctor1,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
sugar-proof-envelope,implementations/rust/sugar-proof-envelope/src/proof.invariant.rs,fn,invariants,refuses-with-typed-reason,ffi-call: unsupported expression statement Expr::Call
sugar-proof-envelope,implementations/rust/sugar-proof-envelope/src/proof.rs,fn,body_pairs_unsigned,refuses-with-typed-reason,let-binding: unsupported statement Stmt::Local
sugar-proof-envelope,implementations/rust/sugar-proof-envelope/src/proof.rs,fn,build_proof_envelope,refuses-with-typed-reason,let-binding: unsupported statement Stmt::Local
sugar-proof-envelope,implementations/rust/sugar-proof-envelope/src/proof.rs,fn,emit_sorted_map,refuses-with-typed-reason,ffi-call: unsupported expression statement Expr::MethodCall
sugar-proof-envelope,implementations/rust/sugar-proof-envelope/src/proof.rs,fn,encode_key,refuses-with-typed-reason,let-binding: unsupported statement Stmt::Local
sugar-proof-envelope,implementations/rust/sugar-proof-envelope/src/proof.rs,fn,make_bytes_pair,refuses-with-typed-reason,let-binding: unsupported statement Stmt::Local
sugar-proof-envelope,implementations/rust/sugar-proof-envelope/src/proof.rs,fn,make_members_pair,refuses-with-typed-reason,let-binding: unsupported statement Stmt::Local
sugar-proof-envelope,implementations/rust/sugar-proof-envelope/src/proof.rs,fn,make_string_pair,refuses-with-typed-reason,let-binding: unsupported statement Stmt::Local
sugar-proof-envelope,implementations/rust/sugar-proof-envelope/src/proof.rs,fn,tests::build_minimal_proof_round_trips,refuses-with-typed-reason,let-binding: unsupported statement Stmt::Local
sugar-proof-envelope,implementations/rust/sugar-proof-envelope/src/proof.rs,mod,tests,handles-fully,
sugar-proof-envelope,implementations/rust/sugar-proof-envelope/src/proof.rs,struct,CborPair,handles-fully,
sugar-proof-envelope,implementations/rust/sugar-proof-envelope/src/proof.rs,struct,ProofEnvelopeInput,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone) is not expanded or represented"
